Board State,Action Probabilities,Player
"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,-1,0,-1,1,0,1,-1,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0","0.02216795040390757,0.02028931053916964,0.020477174525643436,0.020477174525643436,0.020477174525643436,0.023858726282171706,0.020477174525643436,0.020477174525643436,0.02724027803869998,0.02216795040390757,0.020477174525643436,0.020477174525643436,0,0.020477174525643436,0.02216795040390757,0,0.020477174525643436,0.025549502160435843,0.02216795040390757,0,0.11572421566785647,0.020477174525643436,0.02216795040390757,0,0.020477174525643436,0,0,0.02028931053916964,0,0,0,0.020477174525643436,0.02216795040390757,0.020477174525643436,0.020477174525643436,0,0,0.020477174525643436,0.02216795040390757,0.02028931053916964,0.02028931053916964,0.020477174525643436,0.11797858350554198,0.02216795040390757,0.02028931053916964,0.02216795040390757,0.02028931053916964,0.020477174525643436,0.02028931053916964",1
"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,-1,0,-1,1,0,1,-1,1,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0","0.004852798447104497,0.046263345195729534,0.004852798447104497,0.004852798447104497,0.004852798447104497,0.004852798447104497,0.004852798447104497,0.04723390488515044,0.07635069556777742,0.004852798447104497,0.04367518602394047,0.004852798447104497,0,0.051439663539307665,0.05402782271109673,0,0.004852798447104497,0.004852798447104497,0.0498220640569395,0,0.04561630540278227,0.06729213846651569,0.04852798447104497,0,0.004852798447104497,0,0,0.042704626334519574,0,0,0,0.047880944678097705,0.004852798447104497,0.049175024263992236,0.004852798447104497,0,0,0.04852798447104497,0.004852798447104497,0.004852798447104497,0.004852798447104497,0.004852798447104497,0,0.004852798447104497,0.004852798447104497,0.047880944678097705,0.049175024263992236,0.04367518602394047,0.04852798447104497",-1
"0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,-1,0,-1,1,0,1,-1,1,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0","0.0014814814814814814,0.0014814814814814814,0.0014814814814814814,0.0014814814814814814,0.01888888888888889,0.0014814814814814814,0.0014814814814814814,0.0014814814814814814,0,0.01925925925925926,0.0014814814814814814,0.0014814814814814814,0,0.0014814814814814814,0.0014814814814814814,0,0.0014814814814814814,0.0014814814814814814,0.0014814814814814814,0,0.0014814814814814814,0.0014814814814814814,0.8440740740740741,0,0.024444444444444446,0,0,0.0014814814814814814,0,0,0,0.0014814814814814814,0.0014814814814814814,0.0014814814814814814,0.0014814814814814814,0,0,0.0014814814814814814,0.0014814814814814814,0.0014814814814814814,0.0014814814814814814,0.022222222222222223,0,0.0014814814814814814,0.02666666666666667,0.0014814814814814814,0.0014814814814814814,0.0014814814814814814,0.0014814814814814814",1
"0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,1,-1,0,-1,1,0,1,-1,1,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0","0.01517706576728499,0.012436762225969646,0.010961214165261383,0.017495784148397975,0.01370151770657673,0.010961214165261383,0.010961214165261383,0.012436762225969646,0,0.017495784148397975,0.010961214165261383,0.010961214165261383,0,0.012436762225969646,0.010961214165261383,0,0.5727234401349073,0.01370151770657673,0.012436762225969646,0,0.010961214165261383,0.012436762225969646,0,0,0.01370151770657673,0,0,0.010961214165261383,0,0,0,0.010961214165261383,0.01370151770657673,0.012436762225969646,0.01370151770657673,0,0,0.010961214165261383,0.016441821247892074,0.010961214165261383,0.010961214165261383,0.010961214165261383,0,0.010961214165261383,0.01370151770657673,0.010961214165261383,0.017495784148397975,0.010961214165261383,0.010961214165261383",-1
"0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,-1,-1,0,0,-1,0,0,1,-1,0,-1,1,0,1,-1,1,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0","0.01678564537912406,0.020451475979162647,0.014084507042253521,0.01678564537912406,0.019293845263360986,0.01543507621068879,0.019293845263360986,0.023924368126567626,0,0.014084507042253521,0.014084507042253521,0.014084507042253521,0,0.01543507621068879,0.05614508971638048,0,0,0.014084507042253521,0.012733937873818251,0,0.21377580551803974,0.01543507621068879,0,0,0.055180397453212425,0,0,0.052093382211074665,0,0,0,0.01678564537912406,0.01543507621068879,0.019293845263360986,0.022766737410765965,0,0,0.057109781979548524,0.01678564537912406,0.014084507042253521,0.055180397453212425,0.014084507042253521,0,0.014084507042253521,0.019293845263360986,0.022766737410765965,0.057109781979548524,0.014084507042253521,0.017943276094925718",1
"0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,-1,-1,0,0,-1,1,0,1,-1,0,-1,1,0,1,-1,1,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0","0.01986013986013986,0.0013986013986013986,0.0013986013986013986,0.0013986013986013986,0.0206993006993007,0.02293706293706294,0.0220979020979021,0.0013986013986013986,0,0.0013986013986013986,0.019580419580419582,0.0013986013986013986,0,0.733986013986014,0.0013986013986013986,0,0,0.0013986013986013986,0.0013986013986013986,0,0,0.0013986013986013986,0,0,0.022377622377622378,0,0,0.022657342657342656,0,0,0,0.0013986013986013986,0.0013986013986013986,0.0013986013986013986,0.0013986013986013986,0,0,0.0013986013986013986,0.0193006993006993,0.0013986013986013986,0.02293706293706294,0.0013986013986013986,0,0.0013986013986013986,0.0013986013986013986,0.022377622377622378,0.0013986013986013986,0.0013986013986013986,0.02181818181818182",-1
"0,0,0,0,0,0,0,0,-1,0,0,0,1,-1,0,-1,-1,0,0,-1,1,0,1,-1,0,-1,1,0,1,-1,1,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0","0.0312254516889238,0.029261586802827966,0.027101335428122545,0.027101335428122545,0.029261586802827966,0.029261586802827966,0.0312254516889238,0.03338570306362922,0,0.027101335428122545,0.027101335428122545,0.027101335428122545,0,0,0.0312254516889238,0,0,0.098586017282011,0.027101335428122545,0,0,0.027101335428122545,0,0,0.031421838177533384,0,0,0.029261586802827966,0,0,0,0.029261586802827966,0.027101335428122545,0.03338570306362922,0.027101335428122545,0,0,0.027101335428122545,0.029261586802827966,0.027101335428122545,0.027101335428122545,0.029261586802827966,0,0.03338570306362922,0.0312254516889238,0.029261586802827966,0.029261586802827966,0.027101335428122545,0.029261586802827966",1
"0,0,0,0,0,0,0,0,-1,0,0,0,1,-1,0,-1,-1,1,0,-1,1,0,1,-1,0,-1,1,0,1,-1,1,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0","0.02288791652642208,0.023561090541905083,0.0013463480309660047,0.23089868731066981,0.023561090541905083,0.02288791652642208,0.02288791652642208,0.023561090541905083,0,0.023224503534163582,0.02255132951868058,0.02288791652642208,0,0,0.023561090541905083,0,0,0,0.0013463480309660047,0,0,0.23089868731066981,0,0,0.023224503534163582,0,0,0.02288791652642208,0,0,0,0.023224503534163582,0.0013463480309660047,0.0013463480309660047,0.023224503534163582,0,0,0.02255132951868058,0.023224503534163582,0.0013463480309660047,0.02221474251093908,0.02255132951868058,0,0.023561090541905083,0.0013463480309660047,0.023561090541905083,0.02288791652642208,0.02255132951868058,0.02288791652642208",-1
"0,0,0,-1,0,0,0,0,-1,0,0,0,1,-1,0,-1,-1,1,0,-1,1,0,1,-1,0,-1,1,0,1,-1,1,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0","0.043092522179974654,0.05038022813688213,0.02788339670468948,0,0.03073510773130545,0.03073510773130545,0.03326996197718631,0.03073510773130545,0,0.03073510773130545,0.03073510773130545,0.02788339670468948,0,0,0.02788339670468948,0,0,0,0.03580481622306717,0,0,0.03326996197718631,0,0,0.045627376425855515,0,0,0.03073510773130545,0,0,0,0.03580481622306717,0.02788339670468948,0.03073510773130545,0.03326996197718631,0,0,0.03580481622306717,0.02788339670468948,0.03833967046894803,0.03580481622306717,0.03326996197718631,0,0.03326996197718631,0.03580481622306717,0.03073510773130545,0.03326996197718631,0.03073510773130545,0.02788339670468948",1
"0,1,0,-1,0,0,0,0,-1,0,0,0,1,-1,0,-1,-1,1,0,-1,1,0,1,-1,0,-1,1,0,1,-1,1,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0","0.019011406844106463,0,0.023954372623574145,0,0.023574144486692015,0.023574144486692015,0.023193916349809884,0.2011406844106464,0,0.02015209125475285,0.023193916349809884,0.023574144486692015,0,0,0.20076045627376427,0,0,0,0.001520912547528517,0,0,0.20076045627376427,0,0,0.022433460076045627,0,0,0.001520912547528517,0,0,0,0.023954372623574145,0.001520912547528517,0.001520912547528517,0.022433460076045627,0,0,0.022433460076045627,0.001520912547528517,0.023954372623574145,0.022813688212927757,0.023193916349809884,0,0.001520912547528517,0.022813688212927757,0.001520912547528517,0.001520912547528517,0.001520912547528517,0.019391634980988594",-1
"0,1,0,-1,0,0,0,-1,-1,0,0,0,1,-1,0,-1,-1,1,0,-1,1,0,1,-1,0,-1,1,0,1,-1,1,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0","0.034988337220926355,0,0.034988337220926355,0,0.034988337220926355,0.04131956014661779,0.034988337220926355,0,0,0.034988337220926355,0.034988337220926355,0.034988337220926355,0,0,0.034988337220926355,0,0,0,0.034988337220926355,0,0,0.034988337220926355,0,0,0.04131956014661779,0,0,0.034988337220926355,0,0,0,0.034988337220926355,0.034988337220926355,0.034988337220926355,0.034988337220926355,0,0,0.034988337220926355,0.03532155948017328,0.03532155948017328,0.034988337220926355,0.034988337220926355,0,0.034988337220926355,0.038320559813395536,0.038320559813395536,0.034988337220926355,0.03532155948017328,0.034988337220926355",1
"0,1,0,-1,0,1,0,-1,-1,0,0,0,1,-1,0,-1,-1,1,0,-1,1,0,1,-1,0,-1,1,0,1,-1,1,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0","0.04351174432036966,0,0.0431266846361186,0,0.02117828263380824,0,0.0431266846361186,0,0,0.04351174432036966,0.04351174432036966,0.0431266846361186,0,0,0.0011551790527531767,0,0,0,0.04351174432036966,0,0,0.0215633423180593,0,0,0.04351174432036966,0,0,0.04351174432036966,0,0,0,0.0431266846361186,0.04351174432036966,0.04351174432036966,0.04351174432036966,0,0,0.04351174432036966,0.04351174432036966,0.04351174432036966,0.04351174432036966,0.0215633423180593,0,0.0011551790527531767,0.04351174432036966,0.04351174432036966,0.04351174432036966,0.04351174432036966,0.02117828263380824",-1
"-1,1,0,-1,0,1,0,-1,-1,0,0,0,1,-1,0,-1,-1,1,0,-1,1,0,1,-1,0,-1,1,0,1,-1,1,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0","0,0,0.035175879396984924,0,0.038654812524159254,0,0.035175879396984924,0,0,0.035175879396984924,0.035175879396984924,0.038654812524159254,0,0,0.035175879396984924,0,0,0,0.05759567066099729,0,0,0.04213374565133359,0,0,0.038654812524159254,0,0,0.038654812524159254,0,0,0,0.04870506378044066,0.035175879396984924,0.035175879396984924,0.04213374565133359,0,0,0.03904136064940085,0.03904136064940085,0.038654812524159254,0.035175879396984924,0.035175879396984924,0,0.035175879396984924,0.038654812524159254,0.035175879396984924,0.04213374565133359,0.035175879396984924,0.035175879396984924",1
"-1,1,0,-1,0,1,0,-1,-1,0,0,0,1,-1,0,-1,-1,1,1,-1,1,0,1,-1,0,-1,1,0,1,-1,1,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0","0,0,0.09832317073170732,0,0.020579268292682928,0,0.020960365853658538,0,0,0.0011432926829268292,0.020960365853658538,0.09832317073170732,0,0,0.0011432926829268292,0,0,0,0,0,0,0.020960365853658538,0,0,0.09832317073170732,0,0,0.020960365853658538,0,0,0,0.09832317073170732,0.0011432926829268292,0.0011432926829268292,0.019435975609756097,0,0,0.09832317073170732,0.020579268292682928,0.09870426829268293,0.0011432926829268292,0.09832317073170732,0,0.019817073170731708,0.09870426829268293,0.020198170731707318,0.0011432926829268292,0.0011432926829268292,0.020198170731707318",-1
"-1,1,0,-1,0,1,0,-1,-1,0,0,0,1,-1,0,-1,-1,1,1,-1,1,0,1,-1,0,-1,1,0,1,-1,1,0,0,0,0,1,-1,0,0,-1,0,0,1,0,0,0,0,0,0","0,0,0.03985374771480804,0,0.04314442413162706,0,0.03985374771480804,0,0,0.03985374771480804,0.03985374771480804,0.03985374771480804,0,0,0.03985374771480804,0,0,0,0,0,0,0.03985374771480804,0,0,0.04314442413162706,0,0,0.03985374771480804,0,0,0,0.04314442413162706,0.03985374771480804,0.03985374771480804,0.04680073126142596,0,0,0.04314442413162706,0.03948811700182815,0,0.03985374771480804,0.03985374771480804,0,0.03985374771480804,0.05338208409506399,0.04314442413162706,0.04680073126142596,0.03985374771480804,0.03985374771480804",1
"-1,1,0,-1,0,1,0,-1,-1,0,0,0,1,-1,0,-1,-1,1,1,-1,1,0,1,-1,0,-1,1,0,1,-1,1,0,0,0,0,1,-1,0,0,-1,0,0,1,0,1,0,0,0,0","0,0,0.019443385436523065,0,0.001143728555089592,0,0.08959207014868471,0,0,0.017918414029736943,0.08921082729698818,0.08959207014868471,0,0,0.019062142584826535,0,0,0,0,0,0,0.019062142584826535,0,0,0.08959207014868471,0,0,0.019443385436523065,0,0,0,0.08959207014868471,0.017918414029736943,0.001143728555089592,0.019443385436523065,0,0,0.019443385436523065,0.08921082729698818,0,0.001143728555089592,0.018680899733130005,0,0.019443385436523065,0,0.08959207014868471,0.08959207014868471,0.001143728555089592,0.08959207014868471",-1
"-1,1,0,-1,0,1,-1,-1,-1,0,0,0,1,-1,0,-1,-1,1,1,-1,1,0,1,-1,0,-1,1,0,1,-1,1,0,0,0,0,1,-1,0,0,-1,0,0,1,0,1,0,0,0,0","0,0,0.04017692591227424,0,0.05086619977884261,0,0,0,0,0.04718024327312938,0.04017692591227424,0.04017692591227424,0,0,0.04386288241798747,0,0,0,0,0,0,0.04386288241798747,0,0,0.04718024327312938,0,0,0.04386288241798747,0,0,0,0.05750092148912643,0.04017692591227424,0.04718024327312938,0.04386288241798747,0,0,0.06376704754883893,0.0475488389237007,0,0.04386288241798747,0.04718024327312938,0,0.04017692591227424,0,0.04017692591227424,0.04386288241798747,0.04718024327312938,0.04017692591227424",1
"-1,1,0,-1,0,1,-1,-1,-1,0,0,0,1,-1,0,-1,-1,1,1,-1,1,0,1,-1,0,-1,1,0,1,-1,1,0,0,0,0,1,-1,1,0,-1,0,0,1,0,1,0,0,0,0","0,0,0.0015082956259426848,0,0.014705882352941176,0,0,0,0,0.016968325791855202,0.019230769230769232,0.0015082956259426848,0,0,0.014705882352941176,0,0,0,0,0,0,0.016968325791855202,0,0,0.7737556561085973,0,0,0.016591251885369532,0,0,0,0.0015082956259426848,0.017722473604826545,0.016591251885369532,0.016214177978883863,0,0,0,0.016968325791855202,0,0.0015082956259426848,0.01583710407239819,0,0.0015082956259426848,0,0.016591251885369532,0.0015082956259426848,0.016591251885369532,0.0015082956259426848",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.022439820481436147,0.024071807425540596,0.0208078335373317,0.0012239902080783353,0.022439820481436147,0.021215830273357814,0.023255813953488372,0.02039983680130559,0.0012239902080783353,0.022439820481436147,0.026519787841697267,0.02284781721746226,0.022439820481436147,0.02447980416156671,0.022439820481436147,0.024887800897592818,0.026519787841697267,0.022439820481436147,0.02284781721746226,0.022031823745410038,0.0012239902080783353,0.022439820481436147,0.022439820481436147,0.02529579763361893,0.0012239902080783353,0.022439820481436147,0.022439820481436147,0.023255813953488372,0.023255813953488372,0.026111791105671155,0.022439820481436147,0.0208078335373317,0.022439820481436147,0.0208078335373317,0.023255813953488372,0.022439820481436147,0.02284781721746226,0.02529579763361893,0.026519787841697267,0.0208078335373317,0.02529579763361893,0.02039983680130559,0.026111791105671155,0.02284781721746226,0.0012239902080783353,0.0012239902080783353,0.022439820481436147,0.023255813953488372,0.022439820481436147",1
"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.013508144616607072,0.013508144616607072,0.013508144616607072,0.013110846245530394,0.013508144616607072,0.013508144616607072,0.013110846245530394,0.013508144616607072,0.013508144616607072,0.013508144616607072,0,0.013110846245530394,0.013508144616607072,0.013110846245530394,0.013508144616607072,0.013508144616607072,0.10528406833531982,0.013508144616607072,0.013110846245530394,0.013110846245530394,0.013508144616607072,0.013110846245530394,0.013110846245530394,0.013508144616607072,0.013508144616607072,0.013110846245530394,0.013508144616607072,0.013508144616607072,0.013110846245530394,0.17123559793404847,0.013110846245530394,0.013508144616607072,0.013110846245530394,0.013508144616607072,0.013508144616607072,0.013508144616607072,0.013110846245530394,0.013110846245530394,0.013110846245530394,0.013508144616607072,0.013508144616607072,0.013508144616607072,0.013110846245530394,0.12276519666269368,0.013110846245530394,0.013508144616607072,0.013508144616607072,0.013110846245530394,0.013508144616607072",-1
"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.004160887656033287,0.004160887656033287,0.004160887656033287,0.004160887656033287,0.004160887656033287,0.004160887656033287,0.004160887656033287,0.004160887656033287,0.04854368932038835,0.004160887656033287,0,0.004160887656033287,0.05339805825242718,0.004160887656033287,0.004160887656033287,0.004160887656033287,0.05547850208044383,0.004160887656033287,0.049237170596393896,0.004160887656033287,0.049930651872399444,0.05409153952843273,0.05617198335644938,0.004160887656033287,0.06345353675450763,0.004160887656033287,0.052704576976421634,0.004160887656033287,0.004160887656033287,0,0.13072122052704577,0.004160887656033287,0.004160887656033287,0.004160887656033287,0.004160887656033287,0.05062413314840499,0.05062413314840499,0.004160887656033287,0.004160887656033287,0.004160887656033287,0.052011095700416086,0.004160887656033287,0.004160887656033287,0.004160887656033287,0.04854368932038835,0.05131761442441054,0.004160887656033287,0.004160887656033287,0.004160887656033287",1
"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.014482515012363122,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.014482515012363122,0,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.11020840692334864,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.16743200282585657,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.014482515012363122,0,0,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.014482515012363122,0.0996114447191805,0.014482515012363122,0.014482515012363122",-1
"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.006145442130419939,0.006145442130419939,0.006145442130419939,0.0597473540457494,0.05462615227039946,0.006145442130419939,0.0064868555821099355,0.0064868555821099355,0.006145442130419939,0.0064868555821099355,0,0.06657562307954934,0.006145442130419939,0.06657562307954934,0.006145442130419939,0.0597473540457494,0.0064868555821099355,0.0064868555821099355,0.06794127688630933,0.05804028678729942,0.05565039262546944,0.0064868555821099355,0.05735745988391942,0,0.0064868555821099355,0.0064868555821099355,0.0064868555821099355,0.0064868555821099355,0.0064868555821099355,0,0,0.06555138272447934,0.006145442130419939,0.0064868555821099355,0.0064868555821099355,0.006145442130419939,0.06555138272447934,0.006145442130419939,0.06145442130419938,0.0064868555821099355,0.006145442130419939,0.0064868555821099355,0.006145442130419939,0.0064868555821099355,0.0064868555821099355,0.0064868555821099355,0.05804028678729942,0.0064868555821099355,0.006145442130419939",1
